#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
166,Thu Oct 01 22:52:32 EDT 2020,65,0,A1ModularitySuite,A1AccessModifiersMatched BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest ,A1InterfaceAsType A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest WekaFileSizeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
167,Thu Oct 01 22:52:33 EDT 2020,65,0,A1ModularitySuite,A1AccessModifiersMatched BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest ,A1InterfaceAsType A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest WekaFileSizeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
168,Thu Oct 01 22:52:35 EDT 2020,65,0,RequiredClassesSuite,A1AccessModifiersMatched BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest ,A1InterfaceAsType A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest WekaFileSizeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
169,Thu Oct 01 22:52:37 EDT 2020,65,0,RequiredClassesSuite,A1AccessModifiersMatched BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest ,A1InterfaceAsType A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest WekaFileSizeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
170,Thu Oct 01 22:52:40 EDT 2020,65,0,FactoriesSuite,A1AccessModifiersMatched BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest ,A1InterfaceAsType A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest WekaFileSizeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
171,Thu Oct 01 22:52:52 EDT 2020,65,0,MainClassSuite,A1AccessModifiersMatched BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest ,A1InterfaceAsType A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest WekaFileSizeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
172,Thu Oct 01 22:53:32 EDT 2020,65,0,MainClassSuite,A1AccessModifiersMatched BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest ,A1InterfaceAsType A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest WekaFileSizeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
173,Thu Oct 01 22:53:32 EDT 2020,65,0,MainClassSuite,A1AccessModifiersMatched BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest ,A1InterfaceAsType A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest WekaFileSizeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
174,Thu Oct 01 22:53:34 EDT 2020,68,3,UtilityClassSuite,A1AccessModifiersMatched BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest+ ,A1InterfaceAsType A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
175,Thu Oct 01 22:53:35 EDT 2020,68,0,UtilityClassSuite,A1AccessModifiersMatched BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1InterfaceAsType A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
176,Thu Oct 01 22:53:36 EDT 2020,68,0,FactoriesSuite,A1AccessModifiersMatched BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1InterfaceAsType A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
177,Thu Oct 01 22:53:37 EDT 2020,68,0,FactoriesSuite,A1AccessModifiersMatched BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1InterfaceAsType A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
178,Thu Oct 01 22:53:41 EDT 2020,68,0,A1GeneralStyleSuite,A1AccessModifiersMatched BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1InterfaceAsType A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
179,Thu Oct 01 22:53:41 EDT 2020,68,0,A1GeneralStyleSuite,A1AccessModifiersMatched BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1InterfaceAsType A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
180,Thu Oct 01 22:53:42 EDT 2020,68,0,A1ModularitySuite,A1AccessModifiersMatched BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1InterfaceAsType A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
181,Thu Oct 01 22:53:47 EDT 2020,68,0,UtilityClassSuite,A1AccessModifiersMatched BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1InterfaceAsType A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
182,Thu Oct 01 22:53:53 EDT 2020,68,0,A1ModularitySuite,A1AccessModifiersMatched BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1InterfaceAsType A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
183,Thu Oct 01 22:53:55 EDT 2020,68,0,A1ModularitySuite,A1AccessModifiersMatched BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1InterfaceAsType A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
184,Thu Oct 01 22:53:58 EDT 2020,68,0,MainClassSuite,A1AccessModifiersMatched BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1InterfaceAsType A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
185,Thu Oct 01 22:54:03 EDT 2020,68,0,MainClassSuite,A1AccessModifiersMatched BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1InterfaceAsType A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
186,Thu Oct 01 22:54:12 EDT 2020,68,0,UtilityClassSuite,A1AccessModifiersMatched BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1InterfaceAsType A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
187,Thu Oct 01 22:58:00 EDT 2020,68,0,MainClassSuite,A1AccessModifiersMatched BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1InterfaceAsType A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
188,Thu Oct 01 22:58:03 EDT 2020,70,2,UtilityClassSuite,A1AccessModifiersMatched BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInferredSafeTest+ IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1InterfaceAsType A1MnemonicNames A1NamedConstants A1PublicMethodsOverride ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
189,Thu Oct 01 22:58:04 EDT 2020,70,0,UtilityClassSuite,A1AccessModifiersMatched BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInferredSafeTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1InterfaceAsType A1MnemonicNames A1NamedConstants A1PublicMethodsOverride ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
